ticker,pattern,months_ago,latest_price,prev_open,prev_close,curr_open,curr_close,max_rise_pct
1309.T,bullish_engulfing,1,55310.0,55050.0,54710.0,54360.0,55310.0,0.0
1375.T,bullish_engulfing,1,1115.0,1054.0,1050.0,1050.0,1115.0,0.0
1379.T,bullish_engulfing,1,1886.0,1828.0,1820.0,1820.0,1886.0,0.0
1420.T,bullish_engulfing,1,626.0,621.0,618.0,618.0,626.0,0.0
1515.T,bullish_engulfing,1,2566.0,2402.0,2397.0,2358.0,2566.0,0.0
1678.T,bullish_engulfing,1,320.5,313.29998779296875,312.29998779296875,310.8999938964844,320.5,0.0
1776.T,bullish_engulfing,1,1996.0,1996.0,1987.0,1987.0,1996.0,0.0
1961.T,bullish_engulfing,1,3035.0,2393.0,2316.0,2292.0,3035.0,0.0
1997.T,bullish_engulfing,1,3900.0,3755.0,3530.0,3480.0,3900.0,0.0
2046.T,bullish_engulfing,1,25490.0,25415.0,24965.0,24305.0,25490.0,0.0
2095.T,bullish_engulfing,1,1126.0,1119.9400413719384,1106.9754638671875,1100.0,1126.0,0.0
2224.T,bullish_engulfing,1,3650.0,3580.0,3495.0,3485.0,3650.0,0.0
2257.T,bullish_engulfing,1,229.6999969482422,227.5,227.0,227.0,229.6999969482422,0.0
2334.T,bullish_engulfing,1,619.0,504.0,498.0,498.0,619.0,0.0
2353.T,bullish_engulfing,1,253.0,247.0,245.0,243.0,253.0,0.0
2437.T,bullish_engulfing,1,568.0,416.0,400.0,394.0,568.0,0.0
2445.T,bullish_engulfing,1,392.0,391.0,390.0,388.0,392.0,0.0
2501.T,bullish_engulfing,1,1798.0,1740.0,1593.0,1583.0,1798.0,0.0
2588.T,bullish_engulfing,1,3460.0,3405.0,3400.0,3400.0,3460.0,0.0
2612.T,bullish_engulfing,1,1686.0,1588.0,1489.0,1489.0,1686.0,0.0
2670.T,bullish_engulfing,1,2699.0,2654.5,2632.0,2585.0,2699.0,0.0
2686.T,bullish_engulfing,1,297.0,297.0,296.0,296.0,297.0,0.0
2751.T,bullish_engulfing,1,3740.0,3700.0,3515.0,3515.0,3740.0,0.0
2813.T,bullish_engulfing,1,3950.0,3920.0,3900.0,3900.0,3950.0,0.0
2814.T,bullish_engulfing,1,3090.0,3070.0,3025.0,3020.0,3090.0,0.0
2933.T,bullish_engulfing,1,1065.0,1041.0,1036.0,1032.0,1065.0,0.0
3050.T,bullish_engulfing,1,1493.0,1466.0,1460.0,1455.0,1493.0,0.0
3058.T,bullish_engulfing,1,695.0,694.0,688.0,682.0,695.0,0.0
3088.T,bullish_engulfing,1,2332.5,2319.0,2270.5,2248.0,2332.5,0.0
3092.T,bullish_engulfing,1,1113.5,1024.0,990.2000122070312,989.0,1113.5,0.0
3179.T,bullish_engulfing,1,1121.0,1093.0,1061.0,1058.0,1121.0,0.0
3223.T,bullish_engulfing,1,930.0,915.0,912.0,912.0,930.0,0.0
3359.T,bullish_engulfing,1,510.0,510.0,507.0,507.0,510.0,0.0
3361.T,bullish_engulfing,1,870.0,856.0,853.0,847.0,870.0,0.0
3420.T,bullish_engulfing,1,1509.0,1507.0,1505.0,1500.0,1509.0,0.0
3479.T,bullish_engulfing,1,1728.0,1690.0,1604.0,1600.0,1728.0,0.0
3548.T,bullish_engulfing,1,729.0,727.0,726.0,725.0,729.0,0.0
3612.T,bullish_engulfing,1,1533.0,1517.0,1490.0,1490.0,1533.0,0.0
3840.T,bullish_engulfing,1,57.0,57.0,56.0,56.0,57.0,0.0
3850.T,bullish_engulfing,1,2890.0,2700.0,2550.0,2550.0,2890.0,0.0
4015.T,bullish_engulfing,1,487.0,464.0,452.0,452.0,487.0,0.0
4022.T,bullish_engulfing,1,2243.0,2113.0,1964.0,1935.0,2243.0,0.0
4093.T,bullish_engulfing,1,412.0,408.0,399.0,393.0,412.0,0.0
4206.T,bullish_engulfing,1,3579.0,3496.0,3450.0,3440.0,3579.0,0.0
4220.T,bullish_engulfing,1,1713.0,1662.0,1580.0,1550.0,1713.0,0.0
4265.T,bullish_engulfing,1,317.0,275.0,236.0,235.0,317.0,0.0
4446.T,bullish_engulfing,1,736.0,702.0,625.0,625.0,736.0,0.0
4599.T,bullish_engulfing,1,300.0,300.0,296.0,296.0,300.0,0.0
4676.T,bullish_engulfing,1,4001.0,3828.0,3774.0,3770.0,4001.0,0.0
4691.T,bullish_engulfing,1,2534.0,2124.0,1825.0,1805.0,2534.0,0.0
4712.T,bullish_engulfing,1,812.0,810.0,802.0,802.0,812.0,0.0
4769.T,bullish_engulfing,1,1139.0,1082.0,1052.0,1052.0,1139.0,0.0
4951.T,bullish_engulfing,1,1487.0,1461.0,1457.0,1457.0,1487.0,0.0
4966.T,bullish_engulfing,1,27070.0,23440.0,23320.0,23130.0,27070.0,0.0
5011.T,bullish_engulfing,1,2110.0,2037.0,2011.0,2011.0,2110.0,0.0
5033.T,bullish_engulfing,1,821.0,736.0,722.0,715.0,821.0,0.0
5105.T,bullish_engulfing,1,3888.0,3808.0,3791.0,3748.0,3888.0,0.0
5131.T,bullish_engulfing,1,134.0,133.0,130.0,130.0,134.0,0.0
5208.T,bullish_engulfing,1,2651.0,2402.0,2308.0,2295.0,2651.0,0.0
5261.T,bullish_engulfing,1,7380.0,7030.0,6790.0,6790.0,7380.0,0.0
5444.T,bullish_engulfing,1,12380.0,12200.0,11785.0,11730.0,12380.0,0.0
5867.T,bullish_engulfing,1,1225.0,1203.0,1190.0,1190.0,1225.0,0.0
5909.T,bullish_engulfing,1,954.0,944.0,917.0,917.0,954.0,0.0
5933.T,bullish_engulfing,1,1055.0,1029.0,1025.0,1022.0,1055.0,0.0
5951.T,bullish_engulfing,1,1125.0,1002.0,965.0,950.0,1125.0,0.0
5958.T,bullish_engulfing,1,4470.0,4400.0,4310.0,4240.0,4470.0,0.0
